problem,n,m,direction,linesearch,start,iterations,nfev,ngev,cpu_time_sec,success,reason
MLF1,1,2,sd,qwolfe,81,500,56934,37856,0.3682557,1,maxIter
MLF1,1,2,sd,dwolfe,81,500,55389,36141,0.3306893,1,maxIter
MLF1,1,2,sd,qwolfe,82,500,56940,37888,0.3630684,1,maxIter
MLF1,1,2,sd,dwolfe,82,500,55884,36753,0.3378241,1,maxIter
MLF1,1,2,sd,qwolfe,83,500,57420,38228,0.3733104,1,maxIter
MLF1,1,2,sd,dwolfe,83,500,55482,36296,0.3315497,1,maxIter
MLF1,1,2,sd,qwolfe,84,500,56559,37520,0.3644491,1,maxIter
MLF1,1,2,sd,dwolfe,84,500,55806,36413,0.3284359,1,maxIter
MLF1,1,2,sd,qwolfe,85,500,56874,37745,0.3593079,1,maxIter
MLF1,1,2,sd,dwolfe,85,500,55671,36424,0.331425,1,maxIter
MLF1,1,2,sd,qwolfe,86,500,56829,37847,0.3650609,1,maxIter
MLF1,1,2,sd,dwolfe,86,500,55884,36666,0.3337787,1,maxIter
MLF1,1,2,sd,qwolfe,87,500,57045,38015,0.3757867,1,maxIter
MLF1,1,2,sd,dwolfe,87,500,55698,36481,0.340847,1,maxIter
MLF1,1,2,sd,qwolfe,88,500,56733,37797,0.367116,1,maxIter
MLF1,1,2,sd,dwolfe,88,500,55764,36623,0.3271109,1,maxIter
MLF1,1,2,sd,qwolfe,89,500,56754,37789,0.3645719,1,maxIter
MLF1,1,2,sd,dwolfe,89,500,55779,36592,0.3427039,1,maxIter
MLF1,1,2,sd,qwolfe,90,500,57252,37978,0.3698274,1,maxIter
MLF1,1,2,sd,dwolfe,90,500,55749,36464,0.3319816,1,maxIter
MLF1,1,2,sd,qwolfe,91,0,2,2,0.0001357,1,small_direction
MLF1,1,2,sd,dwolfe,91,0,2,2,9.8e-05,1,small_direction
MLF1,1,2,sd,qwolfe,92,500,57027,37929,0.3721714,1,maxIter
MLF1,1,2,sd,dwolfe,92,500,55422,36227,0.336102,1,maxIter
MLF1,1,2,sd,qwolfe,93,500,57171,38093,0.3621628,1,maxIter
MLF1,1,2,sd,dwolfe,93,500,55767,36595,0.3409205,1,maxIter
MLF1,1,2,sd,qwolfe,94,500,56631,37568,0.3618295,1,maxIter
MLF1,1,2,sd,dwolfe,94,500,55947,36685,0.3347651,1,maxIter
MLF1,1,2,sd,qwolfe,95,500,56886,37914,0.3695235,1,maxIter
MLF1,1,2,sd,dwolfe,95,500,55836,36662,0.3393356,1,maxIter
MLF1,1,2,sd,qwolfe,96,500,56490,37556,0.3706348,1,maxIter
MLF1,1,2,sd,dwolfe,96,500,55887,36798,0.3344674,1,maxIter
MLF1,1,2,sd,qwolfe,97,0,2,2,0.0001235,1,small_direction
MLF1,1,2,sd,dwolfe,97,0,2,2,9.59e-05,1,small_direction
MLF1,1,2,sd,qwolfe,98,500,56487,37442,0.3650644,1,maxIter
MLF1,1,2,sd,dwolfe,98,500,55503,36305,0.329605,1,maxIter
MLF1,1,2,sd,qwolfe,99,500,56958,38043,0.3748012,1,maxIter
MLF1,1,2,sd,dwolfe,99,500,55722,36604,0.3720282,1,maxIter
MLF1,1,2,sd,qwolfe,100,500,57180,38124,0.3987508,1,maxIter
MLF1,1,2,sd,dwolfe,100,500,55467,36286,0.3360187,1,maxIter
SP1,2,2,sd,qwolfe,1,500,55788,36786,0.4084583,1,maxIter
SP1,2,2,sd,dwolfe,1,500,54102,35100,0.369886,1,maxIter
SP1,2,2,sd,qwolfe,2,500,55992,37002,0.4015719,1,maxIter
SP1,2,2,sd,dwolfe,2,500,54318,35328,0.3501306,1,maxIter
SP1,2,2,sd,qwolfe,3,500,55788,36787,0.3925902,1,maxIter
SP1,2,2,sd,dwolfe,3,500,54102,35101,0.3482145,1,maxIter
SP1,2,2,sd,qwolfe,4,500,55329,36301,0.3776642,1,maxIter
SP1,2,2,sd,dwolfe,4,500,53616,34588,0.3400031,1,maxIter
SP1,2,2,sd,qwolfe,5,500,55890,36894,0.3780697,1,maxIter
SP1,2,2,sd,dwolfe,5,500,54210,35214,0.3514982,1,maxIter
SP1,2,2,sd,qwolfe,6,500,56514,37510,0.3881357,1,maxIter
SP1,2,2,sd,dwolfe,6,500,54864,35860,0.3914288,1,maxIter
SP1,2,2,sd,qwolfe,7,500,55215,36224,0.4219932,1,maxIter
SP1,2,2,sd,dwolfe,7,500,53502,34511,0.3909335,1,maxIter
SP1,2,2,sd,qwolfe,8,500,55674,36710,0.4180231,1,maxIter
SP1,2,2,sd,dwolfe,8,500,53988,35024,0.3458877,1,maxIter
SP1,2,2,sd,qwolfe,9,500,56667,37672,0.3993238,1,maxIter
SP1,2,2,sd,dwolfe,9,500,55026,36031,0.3508527,1,maxIter
SP1,2,2,sd,qwolfe,10,500,54960,35954,0.3857629,1,maxIter
SP1,2,2,sd,dwolfe,10,500,53232,34226,0.3438434,1,maxIter
SP1,2,2,sd,qwolfe,11,500,55953,36917,0.386683,1,maxIter
SP1,2,2,sd,dwolfe,11,500,54270,35234,0.3453611,1,maxIter
SP1,2,2,sd,qwolfe,12,500,56094,37110,0.3887146,1,maxIter
SP1,2,2,sd,dwolfe,12,500,54426,35442,0.3606107,1,maxIter
SP1,2,2,sd,qwolfe,13,500,55164,36170,0.3793329,1,maxIter
SP1,2,2,sd,dwolfe,13,500,53448,34454,0.3439118,1,maxIter
SP1,2,2,sd,qwolfe,14,500,56196,37218,0.3852076,1,maxIter
SP1,2,2,sd,dwolfe,14,500,54534,35556,0.3484811,1,maxIter
SP1,2,2,sd,qwolfe,15,500,55674,36710,0.3824916,1,maxIter
SP1,2,2,sd,dwolfe,15,500,53988,35024,0.350161,1,maxIter
SP1,2,2,sd,qwolfe,16,500,55368,36386,0.3932989,1,maxIter
SP1,2,2,sd,dwolfe,16,500,53664,34682,0.3503282,1,maxIter
SP1,2,2,sd,qwolfe,17,500,55227,36193,0.3867183,1,maxIter
SP1,2,2,sd,dwolfe,17,500,53508,34474,0.3435666,1,maxIter
SP1,2,2,sd,qwolfe,18,500,55368,36386,0.3872174,1,maxIter
SP1,2,2,sd,dwolfe,18,500,53664,34682,0.3604543,1,maxIter
SP1,2,2,sd,qwolfe,19,500,55992,37002,0.5047307,1,maxIter
SP1,2,2,sd,dwolfe,19,500,54318,35328,0.4648471,1,maxIter
SP1,2,2,sd,qwolfe,20,500,55890,36894,0.3981927,1,maxIter
SP1,2,2,sd,dwolfe,20,500,54210,35214,0.4615873,1,maxIter
SP1,2,2,sd,qwolfe,21,500,55725,36764,0.3873412,1,maxIter
SP1,2,2,sd,dwolfe,21,500,54042,35081,0.3535996,1,maxIter
SP1,2,2,sd,qwolfe,22,500,55839,36840,0.3876188,1,maxIter
SP1,2,2,sd,dwolfe,22,500,54156,35157,0.3441078,1,maxIter
SP1,2,2,sd,qwolfe,23,500,55992,37002,0.3887103,1,maxIter
SP1,2,2,sd,dwolfe,23,500,54318,35328,0.3458709,1,maxIter
SP1,2,2,sd,qwolfe,24,500,55113,36116,0.3806943,1,maxIter
SP1,2,2,sd,dwolfe,24,500,53394,34397,0.3439143,1,maxIter
SP1,2,2,sd,qwolfe,25,500,56565,37564,0.3854489,1,maxIter
SP1,2,2,sd,dwolfe,25,500,54918,35917,0.3539558,1,maxIter
SP1,2,2,sd,qwolfe,26,500,55011,36009,0.3800599,1,maxIter
SP1,2,2,sd,dwolfe,26,500,53286,34284,0.3396294,1,maxIter
SP1,2,2,sd,qwolfe,27,500,56196,37218,0.3811222,1,maxIter
SP1,2,2,sd,dwolfe,27,500,54534,35556,0.3487368,1,maxIter
SP1,2,2,sd,qwolfe,28,500,56247,37272,0.3947017,1,maxIter
SP1,2,2,sd,dwolfe,28,500,54588,35613,0.3460939,1,maxIter
SP1,2,2,sd,qwolfe,29,500,56820,37834,0.3938652,1,maxIter
SP1,2,2,sd,dwolfe,29,500,55188,36202,0.3722036,1,maxIter
SP1,2,2,sd,qwolfe,30,500,56412,37402,0.3938052,1,maxIter
SP1,2,2,sd,dwolfe,30,500,54756,35746,0.3501891,1,maxIter
SP1,2,2,sd,qwolfe,31,500,56145,37164,0.3822167,1,maxIter
SP1,2,2,sd,dwolfe,31,500,54480,35499,0.3463606,1,maxIter
SP1,2,2,sd,qwolfe,32,500,55953,36917,0.3903699,1,maxIter
SP1,2,2,sd,dwolfe,32,500,54270,35234,0.3601037,1,maxIter
SP1,2,2,sd,qwolfe,33,500,55482,36463,0.3914004,1,maxIter
SP1,2,2,sd,dwolfe,33,500,53778,34759,0.3426183,1,maxIter
SP1,2,2,sd,qwolfe,34,500,55788,36786,0.4010909,1,maxIter
SP1,2,2,sd,dwolfe,34,500,54102,35100,0.3867091,1,maxIter
SP1,2,2,sd,qwolfe,35,500,55839,36840,0.4254144,1,maxIter
SP1,2,2,sd,dwolfe,35,500,54156,35157,0.3797479,1,maxIter
SP1,2,2,sd,qwolfe,36,500,56094,37110,0.4138103,1,maxIter
SP1,2,2,sd,dwolfe,36,500,54426,35442,0.3553777,1,maxIter
SP1,2,2,sd,qwolfe,37,500,55317,36332,0.3793711,1,maxIter
SP1,2,2,sd,dwolfe,37,500,53610,34625,0.3463227,1,maxIter
SP1,2,2,sd,qwolfe,38,500,55788,36786,0.3864107,1,maxIter
SP1,2,2,sd,dwolfe,38,500,54102,35100,0.3472515,1,maxIter
SP1,2,2,sd,qwolfe,39,500,55890,36894,0.3867233,1,maxIter
SP1,2,2,sd,dwolfe,39,500,54210,35214,0.348747,1,maxIter
SP1,2,2,sd,qwolfe,40,500,55470,36494,0.3831262,1,maxIter
SP1,2,2,sd,dwolfe,40,500,53772,34796,0.3523297,1,maxIter
SP1,2,2,sd,qwolfe,41,500,55419,36440,0.3966892,1,maxIter
SP1,2,2,sd,dwolfe,41,500,53718,34739,0.3530719,1,maxIter
SP1,2,2,sd,qwolfe,42,500,55992,37002,0.4071172,1,maxIter
SP1,2,2,sd,dwolfe,42,500,54318,35328,0.3564803,1,maxIter
SP1,2,2,sd,qwolfe,43,500,56565,37564,0.4004895,1,maxIter
SP1,2,2,sd,dwolfe,43,500,54918,35917,0.3484277,1,maxIter
SP1,2,2,sd,qwolfe,44,500,54795,35824,0.404399,1,maxIter
SP1,2,2,sd,dwolfe,44,500,53064,34093,0.3414741,1,maxIter
SP1,2,2,sd,qwolfe,45,500,55521,36548,0.3839342,1,maxIter
SP1,2,2,sd,dwolfe,45,500,53826,34853,0.3452141,1,maxIter
SP1,2,2,sd,qwolfe,46,500,55368,36386,0.3848117,1,maxIter
SP1,2,2,sd,dwolfe,46,500,53664,34682,0.3475177,1,maxIter
SP1,2,2,sd,qwolfe,47,500,55941,36948,0.3851765,1,maxIter
SP1,2,2,sd,dwolfe,47,500,54264,35271,0.3512423,1,maxIter
SP1,2,2,sd,qwolfe,48,500,55737,36733,0.3877634,1,maxIter
SP1,2,2,sd,dwolfe,48,500,54048,35044,0.345177,1,maxIter
SP1,2,2,sd,qwolfe,49,500,55992,37002,0.3860218,1,maxIter
SP1,2,2,sd,dwolfe,49,500,54318,35328,0.3464816,1,maxIter
SP1,2,2,sd,qwolfe,50,500,55737,36732,0.3919149,1,maxIter
SP1,2,2,sd,dwolfe,50,500,54048,35043,0.347931,1,maxIter
SP1,2,2,sd,qwolfe,51,500,56247,37272,0.3873277,1,maxIter
SP1,2,2,sd,dwolfe,51,500,54588,35613,0.3578688,1,maxIter
SP1,2,2,sd,qwolfe,52,500,55788,36786,0.3824269,1,maxIter
SP1,2,2,sd,dwolfe,52,500,54102,35100,0.3464987,1,maxIter
SP1,2,2,sd,qwolfe,53,500,55839,36840,0.3845939,1,maxIter
SP1,2,2,sd,dwolfe,53,500,54156,35157,0.3509942,1,maxIter
SP1,2,2,sd,qwolfe,54,500,55266,36278,0.3819943,1,maxIter
SP1,2,2,sd,dwolfe,54,500,53556,34568,0.3504735,1,maxIter
SP1,2,2,sd,qwolfe,55,500,56349,37380,0.3859349,1,maxIter
SP1,2,2,sd,dwolfe,55,500,54696,35727,0.3508483,1,maxIter
SP1,2,2,sd,qwolfe,56,500,55470,36494,0.3921064,1,maxIter
SP1,2,2,sd,dwolfe,56,500,53772,34796,0.3551197,1,maxIter
SP1,2,2,sd,qwolfe,57,500,56718,37726,0.3891193,1,maxIter
SP1,2,2,sd,dwolfe,57,500,55080,36088,0.3519539,1,maxIter
SP1,2,2,sd,qwolfe,58,500,55470,36494,0.3853185,1,maxIter
SP1,2,2,sd,dwolfe,58,500,53772,34796,0.3770433,1,maxIter
SP1,2,2,sd,qwolfe,59,500,55674,36710,0.4125393,1,maxIter
SP1,2,2,sd,dwolfe,59,500,53988,35024,0.3640036,1,maxIter
SP1,2,2,sd,qwolfe,60,500,56145,37164,0.3971546,1,maxIter
SP1,2,2,sd,dwolfe,60,500,54480,35499,0.3570549,1,maxIter
SP1,2,2,sd,qwolfe,61,500,56298,37326,0.3965103,1,maxIter
SP1,2,2,sd,dwolfe,61,500,54642,35670,0.38908,1,maxIter
SP1,2,2,sd,qwolfe,62,500,55470,36494,0.398793,1,maxIter
SP1,2,2,sd,dwolfe,62,500,53772,34796,0.3428761,1,maxIter
SP1,2,2,sd,qwolfe,63,500,55686,36679,0.3857123,1,maxIter
SP1,2,2,sd,dwolfe,63,500,53994,34987,0.3590742,1,maxIter
SP1,2,2,sd,qwolfe,64,500,55839,36840,0.4276919,1,maxIter
SP1,2,2,sd,dwolfe,64,500,54156,35157,0.3853009,1,maxIter
SP1,2,2,sd,qwolfe,65,500,56196,37218,0.4414774,1,maxIter
SP1,2,2,sd,dwolfe,65,500,54534,35556,0.3730702,1,maxIter
SP1,2,2,sd,qwolfe,66,500,55674,36710,0.3840582,1,maxIter
SP1,2,2,sd,dwolfe,66,500,53988,35024,0.3498479,1,maxIter
SP1,2,2,sd,qwolfe,67,500,56094,37110,0.3977555,1,maxIter
SP1,2,2,sd,dwolfe,67,500,54426,35442,0.3641271,1,maxIter
SP1,2,2,sd,qwolfe,68,500,56055,37025,0.3963743,1,maxIter
SP1,2,2,sd,dwolfe,68,500,54378,35348,0.3445183,1,maxIter
SP1,2,2,sd,qwolfe,69,500,54795,35824,0.3781441,1,maxIter
SP1,2,2,sd,dwolfe,69,500,53064,34093,0.3565314,1,maxIter
SP1,2,2,sd,qwolfe,70,500,54909,35901,0.3959716,1,maxIter
SP1,2,2,sd,dwolfe,70,500,53178,34170,0.3461259,1,maxIter
SP1,2,2,sd,qwolfe,71,500,56043,37056,0.3861546,1,maxIter
SP1,2,2,sd,dwolfe,71,500,54372,35385,0.3495623,1,maxIter
SP1,2,2,sd,qwolfe,72,500,55521,36548,0.3995258,1,maxIter
SP1,2,2,sd,dwolfe,72,500,53826,34853,0.3481546,1,maxIter
SP1,2,2,sd,qwolfe,73,500,55215,36224,0.3860587,1,maxIter
SP1,2,2,sd,dwolfe,73,500,53502,34511,0.3479577,1,maxIter
SP1,2,2,sd,qwolfe,74,500,55266,36278,0.3811078,1,maxIter
SP1,2,2,sd,dwolfe,74,500,53556,34568,0.3444782,1,maxIter
SP1,2,2,sd,qwolfe,75,500,55725,36764,0.3847049,1,maxIter
SP1,2,2,sd,dwolfe,75,500,54042,35081,0.3471814,1,maxIter
SP1,2,2,sd,qwolfe,76,500,55470,36494,0.3818567,1,maxIter
SP1,2,2,sd,dwolfe,76,500,53772,34796,0.3598956,1,maxIter
SP1,2,2,sd,qwolfe,77,500,56004,36971,0.3820361,1,maxIter
SP1,2,2,sd,dwolfe,77,500,54324,35291,0.3788198,1,maxIter
SP1,2,2,sd,qwolfe,78,500,55572,36602,0.3868768,1,maxIter
SP1,2,2,sd,dwolfe,78,500,53880,34910,0.3494441,1,maxIter
SP1,2,2,sd,qwolfe,79,500,54795,35824,0.3780604,1,maxIter
SP1,2,2,sd,dwolfe,79,500,53064,34093,0.3383537,1,maxIter
SP1,2,2,sd,qwolfe,80,500,55470,36494,0.3846955,1,maxIter
SP1,2,2,sd,dwolfe,80,500,53772,34796,0.3462178,1,maxIter
SP1,2,2,sd,qwolfe,81,500,55533,36517,0.3866478,1,maxIter
SP1,2,2,sd,dwolfe,81,500,53832,34816,0.3473055,1,maxIter
SP1,2,2,sd,qwolfe,82,500,54960,35954,0.3868822,1,maxIter
SP1,2,2,sd,dwolfe,82,500,53232,34226,0.3477692,1,maxIter
SP1,2,2,sd,qwolfe,83,500,55839,36840,0.3985549,1,maxIter
SP1,2,2,sd,dwolfe,83,500,54156,35157,0.3531362,1,maxIter
SP1,2,2,sd,qwolfe,84,500,55368,36386,0.3772823,1,maxIter
SP1,2,2,sd,dwolfe,84,500,53664,34682,0.3411348,1,maxIter
SP1,2,2,sd,qwolfe,85,500,55992,37002,0.3848732,1,maxIter
SP1,2,2,sd,dwolfe,85,500,54318,35328,0.3576931,1,maxIter
SP1,2,2,sd,qwolfe,86,500,56514,37510,0.3866252,1,maxIter
SP1,2,2,sd,dwolfe,86,500,54864,35860,0.3463024,1,maxIter
SP1,2,2,sd,qwolfe,87,500,55062,36062,0.3773093,1,maxIter
SP1,2,2,sd,dwolfe,87,500,53340,34340,0.3398432,1,maxIter
SP1,2,2,sd,qwolfe,88,500,56145,37164,0.3935249,1,maxIter
SP1,2,2,sd,dwolfe,88,500,54480,35499,0.3550577,1,maxIter
SP1,2,2,sd,qwolfe,89,500,54846,35878,0.3774472,1,maxIter
SP1,2,2,sd,dwolfe,89,500,53118,34150,0.3430582,1,maxIter
SP1,2,2,sd,qwolfe,90,500,56043,37056,0.3915003,1,maxIter
SP1,2,2,sd,dwolfe,90,500,54372,35385,0.353131,1,maxIter
SP1,2,2,sd,qwolfe,91,500,55674,36710,0.3884469,1,maxIter
SP1,2,2,sd,dwolfe,91,500,53988,35024,0.3456281,1,maxIter
SP1,2,2,sd,qwolfe,92,500,55470,36494,0.3879287,1,maxIter
SP1,2,2,sd,dwolfe,92,500,53772,34796,0.3825603,1,maxIter
SP1,2,2,sd,qwolfe,93,500,56871,37888,0.4203362,1,maxIter
SP1,2,2,sd,dwolfe,93,500,55242,36259,0.3993408,1,maxIter
SP1,2,2,sd,qwolfe,94,500,55572,36602,0.4191866,1,maxIter
SP1,2,2,sd,dwolfe,94,500,53880,34910,0.3756259,1,maxIter
SP1,2,2,sd,qwolfe,95,500,55572,36602,0.3889492,1,maxIter
SP1,2,2,sd,dwolfe,95,500,53880,34910,0.3539372,1,maxIter
SP1,2,2,sd,qwolfe,96,500,55368,36386,0.3866978,1,maxIter
SP1,2,2,sd,dwolfe,96,500,53664,34682,0.3543142,1,maxIter
SP1,2,2,sd,qwolfe,97,500,55686,36679,0.3802905,1,maxIter
SP1,2,2,sd,dwolfe,97,500,53994,34987,0.3464047,1,maxIter
SP1,2,2,sd,qwolfe,98,500,56247,37272,0.3947696,1,maxIter
SP1,2,2,sd,dwolfe,98,500,54588,35613,0.3668059,1,maxIter
SP1,2,2,sd,qwolfe,99,500,55482,36463,0.4062605,1,maxIter
SP1,2,2,sd,dwolfe,99,500,53778,34759,0.3533663,1,maxIter
SP1,2,2,sd,qwolfe,100,500,56412,37402,0.397802,1,maxIter
SP1,2,2,sd,dwolfe,100,500,54756,35746,0.3594439,1,maxIter
SSFYY1,2,2,sd,qwolfe,1,500,55113,36116,0.3906637,1,maxIter
SSFYY1,2,2,sd,dwolfe,1,500,53394,34397,0.3476639,1,maxIter
SSFYY1,2,2,sd,qwolfe,2,500,55011,36008,0.3830788,1,maxIter
SSFYY1,2,2,sd,dwolfe,2,500,53286,34283,0.3428789,1,maxIter
SSFYY1,2,2,sd,qwolfe,3,500,55419,36440,0.3794187,1,maxIter
SSFYY1,2,2,sd,dwolfe,3,500,53718,34739,0.3496123,1,maxIter
SSFYY1,2,2,sd,qwolfe,4,500,55176,36139,0.3997739,1,maxIter
SSFYY1,2,2,sd,dwolfe,4,500,53454,34417,0.3431136,1,maxIter
SSFYY1,2,2,sd,qwolfe,5,500,55521,36548,0.3796963,1,maxIter
SSFYY1,2,2,sd,dwolfe,5,500,53826,34853,0.3471513,1,maxIter
SSFYY1,2,2,sd,qwolfe,6,500,55317,36332,0.3769415,1,maxIter
SSFYY1,2,2,sd,dwolfe,6,500,53610,34625,0.3376613,1,maxIter
SSFYY1,2,2,sd,qwolfe,7,500,54897,35932,0.3855706,1,maxIter
SSFYY1,2,2,sd,dwolfe,7,500,53172,34207,0.336742,1,maxIter
SSFYY1,2,2,sd,qwolfe,8,500,54744,35770,0.3760446,1,maxIter
SSFYY1,2,2,sd,dwolfe,8,500,53010,34036,0.3449533,1,maxIter
SSFYY1,2,2,sd,qwolfe,9,500,54744,35770,0.3819658,1,maxIter
SSFYY1,2,2,sd,dwolfe,9,500,53010,34036,0.3449468,1,maxIter
SSFYY1,2,2,sd,qwolfe,10,500,55227,36193,0.4003236,1,maxIter
SSFYY1,2,2,sd,dwolfe,10,500,53508,34474,0.3531271,1,maxIter
SSFYY1,2,2,sd,qwolfe,11,500,55113,36116,0.3926631,1,maxIter
SSFYY1,2,2,sd,dwolfe,11,500,53394,34397,0.350104,1,maxIter
SSFYY1,2,2,sd,qwolfe,12,500,55062,36062,0.3770681,1,maxIter
SSFYY1,2,2,sd,dwolfe,12,500,53340,34340,0.3394452,1,maxIter
SSFYY1,2,2,sd,qwolfe,13,500,54960,35955,0.3788135,1,maxIter
SSFYY1,2,2,sd,dwolfe,13,500,53232,34227,0.3424368,1,maxIter
SSFYY1,2,2,sd,qwolfe,14,500,55890,36894,0.3987354,1,maxIter
SSFYY1,2,2,sd,dwolfe,14,500,54210,35214,0.3447685,1,maxIter
SSFYY1,2,2,sd,qwolfe,15,500,55419,36440,0.3769001,1,maxIter
SSFYY1,2,2,sd,dwolfe,15,500,53718,34739,0.3444708,1,maxIter
SSFYY1,2,2,sd,qwolfe,16,500,54960,35955,0.3879357,1,maxIter
SSFYY1,2,2,sd,dwolfe,16,500,53232,34227,0.3530693,1,maxIter
SSFYY1,2,2,sd,qwolfe,17,500,54795,35824,0.3900963,1,maxIter
SSFYY1,2,2,sd,dwolfe,17,500,53064,34093,0.3391085,1,maxIter
SSFYY1,2,2,sd,qwolfe,18,500,54960,35954,0.3830478,1,maxIter
SSFYY1,2,2,sd,dwolfe,18,500,53232,34226,0.343794,1,maxIter
SSFYY1,2,2,sd,qwolfe,19,500,54846,35878,0.3806126,1,maxIter
SSFYY1,2,2,sd,dwolfe,19,500,53118,34150,0.3529103,1,maxIter
SSFYY1,2,2,sd,qwolfe,20,500,54858,35847,0.3801904,1,maxIter
SSFYY1,2,2,sd,dwolfe,20,500,53124,34113,0.3460766,1,maxIter
SSFYY1,2,2,sd,qwolfe,21,500,55521,36548,0.4039007,1,maxIter
SSFYY1,2,2,sd,dwolfe,21,500,53826,34853,0.3993481,1,maxIter
SSFYY1,2,2,sd,qwolfe,22,500,55317,36332,0.4183256,1,maxIter
SSFYY1,2,2,sd,dwolfe,22,500,53610,34625,0.3827502,1,maxIter
SSFYY1,2,2,sd,qwolfe,23,500,55317,36332,0.3904597,1,maxIter
SSFYY1,2,2,sd,dwolfe,23,500,53610,34625,0.363533,1,maxIter
SSFYY1,2,2,sd,qwolfe,24,500,55176,36139,0.3886496,1,maxIter
SSFYY1,2,2,sd,dwolfe,24,500,53454,34417,0.3413568,1,maxIter
SSFYY1,2,2,sd,qwolfe,25,500,55164,36170,0.3782704,1,maxIter
SSFYY1,2,2,sd,dwolfe,25,500,53448,34454,0.3396985,1,maxIter
SSFYY1,2,2,sd,qwolfe,26,500,55572,36602,0.3811713,1,maxIter
SSFYY1,2,2,sd,dwolfe,26,500,53880,34910,0.3414855,1,maxIter
SSFYY1,2,2,sd,qwolfe,27,500,55062,36062,0.3772295,1,maxIter
SSFYY1,2,2,sd,dwolfe,27,500,53340,34340,0.347796,1,maxIter
SSFYY1,2,2,sd,qwolfe,28,500,55623,36656,0.3899972,1,maxIter
SSFYY1,2,2,sd,dwolfe,28,500,53934,34967,0.3537551,1,maxIter
SSFYY1,2,2,sd,qwolfe,29,500,55164,36170,0.3847566,1,maxIter
SSFYY1,2,2,sd,dwolfe,29,500,53448,34454,0.3406531,1,maxIter
SSFYY1,2,2,sd,qwolfe,30,500,54909,35900,0.3742688,1,maxIter
SSFYY1,2,2,sd,dwolfe,30,500,53178,34169,0.3458274,1,maxIter
SSFYY1,2,2,sd,qwolfe,31,500,55584,36571,0.3812238,1,maxIter
SSFYY1,2,2,sd,dwolfe,31,500,53886,34873,0.356675,1,maxIter
SSFYY1,2,2,sd,qwolfe,32,500,55215,36224,0.382089,1,maxIter
SSFYY1,2,2,sd,dwolfe,32,500,53502,34511,0.3390704,1,maxIter
SSFYY1,2,2,sd,qwolfe,33,500,55215,36224,0.3766377,1,maxIter
SSFYY1,2,2,sd,dwolfe,33,500,53502,34511,0.3385971,1,maxIter
SSFYY1,2,2,sd,qwolfe,34,500,55992,37002,0.3826453,1,maxIter
SSFYY1,2,2,sd,dwolfe,34,500,54318,35328,0.3528421,1,maxIter
SSFYY1,2,2,sd,qwolfe,35,500,54846,35878,0.3806453,1,maxIter
SSFYY1,2,2,sd,dwolfe,35,500,53118,34150,0.3438569,1,maxIter
SSFYY1,2,2,sd,qwolfe,36,500,55368,36386,0.3814941,1,maxIter
SSFYY1,2,2,sd,dwolfe,36,500,53664,34682,0.3439063,1,maxIter
SSFYY1,2,2,sd,qwolfe,37,500,55164,36170,0.3908265,1,maxIter
SSFYY1,2,2,sd,dwolfe,37,500,53448,34454,0.3579533,1,maxIter
SSFYY1,2,2,sd,qwolfe,38,500,54960,35954,0.379601,1,maxIter
SSFYY1,2,2,sd,dwolfe,38,500,53232,34226,0.3452058,1,maxIter
SSFYY1,2,2,sd,qwolfe,39,500,55329,36301,0.3818565,1,maxIter
SSFYY1,2,2,sd,dwolfe,39,500,53616,34588,0.3466736,1,maxIter
SSFYY1,2,2,sd,qwolfe,40,500,55215,36224,0.3823906,1,maxIter
SSFYY1,2,2,sd,dwolfe,40,500,53502,34511,0.3422593,1,maxIter
SSFYY1,2,2,sd,qwolfe,41,500,54744,35770,0.3741259,1,maxIter
SSFYY1,2,2,sd,dwolfe,41,500,53010,34036,0.3487083,1,maxIter
SSFYY1,2,2,sd,qwolfe,42,500,55635,36625,0.3838808,1,maxIter
SSFYY1,2,2,sd,dwolfe,42,500,53940,34930,0.3403938,1,maxIter
SSFYY1,2,2,sd,qwolfe,43,500,55941,36948,0.3861667,1,maxIter
SSFYY1,2,2,sd,dwolfe,43,500,54264,35271,0.3867783,1,maxIter
SSFYY1,2,2,sd,qwolfe,44,500,55470,36494,0.4094608,1,maxIter
SSFYY1,2,2,sd,dwolfe,44,500,53772,34796,0.3669254,1,maxIter
SSFYY1,2,2,sd,qwolfe,45,500,55368,36386,0.3933359,1,maxIter
SSFYY1,2,2,sd,dwolfe,45,500,53664,34682,0.3643622,1,maxIter
SSFYY1,2,2,sd,qwolfe,46,500,55368,36386,0.3987512,1,maxIter
SSFYY1,2,2,sd,dwolfe,46,500,53664,34682,0.3584426,1,maxIter
SSFYY1,2,2,sd,qwolfe,47,500,55419,36440,0.3810554,1,maxIter
SSFYY1,2,2,sd,dwolfe,47,500,53718,34739,0.3418132,1,maxIter
SSFYY1,2,2,sd,qwolfe,48,500,55176,36139,0.3896729,1,maxIter
SSFYY1,2,2,sd,dwolfe,48,500,53454,34417,0.3434227,1,maxIter
SSFYY1,2,2,sd,qwolfe,49,500,55011,36009,0.3747407,1,maxIter
SSFYY1,2,2,sd,dwolfe,49,500,53286,34284,0.356149,1,maxIter
SSFYY1,2,2,sd,qwolfe,50,500,55164,36170,0.4385498,1,maxIter
SSFYY1,2,2,sd,dwolfe,50,500,53448,34454,0.3915512,1,maxIter
SSFYY1,2,2,sd,qwolfe,51,500,55737,36732,0.4560523,1,maxIter
